,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1278037,1645395783,a7924d,32.2388678081965,-96.5540734115912,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1181.1000000000001,,1645395782.842,1645395782.842
1278038,1645395784,a7924d,32.2388678081965,-96.5540734115912,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1181.1000000000001,,1645395782.842,1645395782.842
1278039,1645395785,a7924d,32.2388678081965,-96.5540734115912,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1181.1000000000001,,1645395782.842,1645395782.842
1278040,1645395786,a7924d,32.2388678081965,-96.5540734115912,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1181.1000000000001,,1645395782.842,1645395782.842
1278041,1645395787,a7924d,32.2388678081965,-96.5540734115912,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1181.1000000000001,,1645395782.842,1645395782.842
1278042,1645395788,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278043,1645395789,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278044,1645395790,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278045,1645395791,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278046,1645395792,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278047,1645395793,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278048,1645395794,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278049,1645395795,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278050,1645395796,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278051,1645395797,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278052,1645395798,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278053,1645395799,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278054,1645395800,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278055,1645395801,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278056,1645395802,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278057,1645395803,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278058,1645395804,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278059,1645395805,a7924d,32.241288524563025,-96.55810920559631,87.04447207913059,307.0730733173104,-0.65024,,False,False,False,,1173.48,,1645395787.863,1645395787.863
1278060,1645395806,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278061,1645395807,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278062,1645395808,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278063,1645395809,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278064,1645395810,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278065,1645395811,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278066,1645395812,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278067,1645395813,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
1278068,1645395814,a7924d,32.241288524563025,-96.55810920559631,87.49329858771355,305.18521332794774,-0.65024,,False,False,False,,1173.48,1173.48,1645395787.863,1645395805.958
