,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
6320049,1645997334,ad5dc6,38.55502888307733,-90.1744384765625,27.98877957758359,216.0273733851036,1.30048,N960SR  ,False,False,False,,350.52000000000004,,1645997333.543,1645997333.543
6320050,1645997335,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320051,1645997336,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320052,1645997337,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320053,1645997338,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320054,1645997339,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320055,1645997340,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320056,1645997341,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320057,1645997342,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320058,1645997343,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320059,1645997344,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320060,1645997345,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320061,1645997346,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320062,1645997347,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320063,1645997348,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320064,1645997349,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320065,1645997350,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320066,1645997351,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320067,1645997352,ad5dc6,38.55502888307733,-90.1744384765625,28.707634648809087,216.2538377374448,0.97536,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997333.543,1645997334.989
6320068,1645997353,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320069,1645997354,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320070,1645997355,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320071,1645997356,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320072,1645997357,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320073,1645997358,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320074,1645997359,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320075,1645997360,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320076,1645997361,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320077,1645997362,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320078,1645997363,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320079,1645997364,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320080,1645997365,ad5dc6,38.550384521484375,-90.17846812372622,38.555853224340815,211.35708522400992,-0.65024,N960SR  ,False,False,False,,358.14000000000004,411.48,1645997352.089,1645997352.215
6320081,1645997366,ad5dc6,38.54631042480469,-90.18169237219769,38.95193862745073,213.69006752597977,0.0,N960SR  ,False,False,False,,350.52000000000004,411.48,1645997365.609,1645997365.609
6320082,1645997367,ad5dc6,38.54631042480469,-90.18169237219769,38.95193862745073,213.69006752597977,0.0,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997365.609,1645997366.631
6320083,1645997368,ad5dc6,38.54566955566406,-90.18222974694294,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997367.781,1645997367.781
6320084,1645997369,ad5dc6,38.54534912109375,-90.18246858016306,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997368.797,1645997368.797
6320085,1645997370,ad5dc6,38.54534912109375,-90.18246858016306,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997368.797,1645997368.797
6320086,1645997371,ad5dc6,38.54534912109375,-90.18246858016306,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997368.797,1645997368.797
6320087,1645997372,ad5dc6,38.54534912109375,-90.18246858016306,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997368.797,1645997368.797
6320088,1645997373,ad5dc6,38.54534912109375,-90.18246858016306,38.815814015311446,214.7431801583036,-0.32512,N960SR  ,False,False,False,,350.52000000000004,403.86,1645997368.797,1645997368.797
