time,epoch_time,taxonomy,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,dropout_length,mean,stdev,stdev_zscore,sma_window_size,sma,snr_rolling,mode,mode_dev,mode_dev_zscore
1947,1645231814,normal,0d02a8,27.69690562102754,-96.8690960223858,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231813.587,1645231813.954,1.121999979019165,84.47483535703711,7874.008405508666,-0.010586409621438853,10,1.0052000045776368,4.194981853621564,1.0369999408721924,13440.51254502184,6.324166423136547e-06
1948,1645231815,normal,0d02a8,27.696304321289062,-96.86956441627359,161.23860074605528,216.17521579089097,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231814.171,1645231814.493,0.5390000343322754,84.47483535703711,7874.008405508666,-0.010660454807733252,10,0.9809000015258789,4.196040993667313,1.0369999408721924,13440.51254502184,-3.705215146161733e-05
1949,1645231816,normal,0d02a8,27.694427490234375,-96.87111908534786,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231815.769,1645231815.972,1.4789998531341553,84.47483535703711,7874.008405508666,-0.010541068069648283,10,1.0100999832153321,4.192097429457274,1.0369999408721924,13440.51254502184,3.288564411374869e-05
1950,1645231817,normal,0d02a8,27.693283081054688,-96.87210370909492,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231816.684,1645231816.684,0.7120001316070557,84.47483535703711,7874.008405508666,-0.010638482551048836,10,0.9828999996185303,4.189874213231806,1.0369999408721924,13440.51254502184,-2.4180611280744026e-05
1951,1645231818,normal,0d02a8,27.692203845007942,-96.8729518010066,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231817.721,1645231817.721,1.0369999408721924,84.47483535703711,7874.008405508666,-0.010597205237659715,10,0.9721999883651733,4.188763247909467,1.0369999408721924,13440.51254502184,0.0
1952,1645231819,normal,0d02a8,27.691086591300316,-96.87390254094049,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231818.704,1645231818.704,0.9830000400543213,84.47483535703711,7874.008405508666,-0.0106040636134664,10,0.9831000089645385,4.189890669200399,1.0369999408721924,13440.51254502184,-4.017696545201458e-06
1953,1645231820,normal,0d02a8,27.689876233117054,-96.87485328087439,161.23860074605528,216.17521579089097,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231819.687,1645231819.687,0.9830000400543213,84.47483535703711,7874.008405508666,-0.0106040636134664,10,0.972000002861023,4.190921792797052,1.0369999408721924,13440.51254502184,-4.017696545201458e-06
1954,1645231821,normal,0d02a8,27.68871242717161,-96.87580402080829,161.23860074605528,216.17521579089097,0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231820.672,1645231820.672,0.9849998950958252,84.47483535703711,7874.008405508666,-0.010603809617491855,10,0.9796999931335449,4.19195266331241,1.0369999408721924,13440.51254502184,-3.868903481335405e-06
1955,1645231822,normal,0d02a8,27.68824690479343,-96.87617375300482,161.23860074605528,216.17521579089097,-0.65024,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231821.105,1645231821.654,0.9820001125335693,84.47483535703711,7874.008405508666,-0.010604190611453672,10,0.9936000108718872,4.192988792066533,1.0369999408721924,13440.51254502184,-4.092093077134483e-06
1956,1645231823,normal,0d02a8,27.686384815280718,-96.87775831956128,161.23860074605528,216.17521579089097,0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231822.631,1645231822.631,0.9769999980926514,84.47483535703711,7874.008405508666,-0.01060482566195178,10,0.9799000024795532,4.194016344090076,1.0369999408721924,13440.51254502184,-4.46411121440187e-06
1957,1645231824,normal,0d02a8,27.685089111328125,-96.87884060841685,161.23860074605528,216.17521579089097,0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231823.778,1645231823.949,1.3179998397827148,84.47483535703711,7874.008405508666,-0.010561516229361934,10,0.9994999885559082,4.195029024657104,1.0369999408721924,13440.51254502184,2.0906933271276215e-05
1958,1645231825,normal,0d02a8,27.68389892578125,-96.8797734098614,160.82362013346219,216.28339703637673,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231824.821,1645231824.986,1.0370001792907715,84.47483535703711,7874.008405508666,-0.010597205207378842,10,1.0493000030517579,4.194878303457755,1.0369999408721924,13440.51254502184,1.7738801128523114e-11
1959,1645231826,normal,0d02a8,27.682754516601562,-96.88075803360846,160.82362013346219,216.28339703637673,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231825.862,1645231825.949,0.9629998207092285,84.47483535703711,7874.008405508666,-0.010606603785177962,10,0.9976999998092652,4.196003152577965,1.0369999408721924,13440.51254502184,-5.505751355469876e-06
1960,1645231827,normal,0d02a8,27.681564331054688,-96.88169083505306,160.82362013346219,216.28339703637673,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231826.787,1645231826.844,0.8950002193450928,84.47483535703711,7874.008405508666,-0.010615240223649078,10,1.016000008583069,4.196968254466553,1.0369999408721924,13440.51254502184,-1.0565052564137082e-05
1961,1645231828,normal,0d02a8,27.68028647212659,-96.88277611365686,160.82362013346219,216.28339703637673,0.65024,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231827.826,1645231827.826,0.9819998741149902,84.47483535703711,7874.008405508666,-0.010604190641734545,10,1.0105000019073487,4.19760470365827,1.0369999408721924,13440.51254502184,-4.0921108159356115e-06
1962,1645231829,normal,0d02a8,27.679122666181144,-96.88372685359076,160.82362013346219,216.28339703637673,0.0,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231828.812,1645231828.812,0.9860000610351562,84.47483535703711,7874.008405508666,-0.010603682589223708,10,1.0108000040054321,4.198629981771689,1.0369999408721924,13440.51254502184,-3.794489210601251e-06
1963,1645231830,normal,0d02a8,27.679122666181144,-96.88372685359076,160.82362013346219,216.28339703637673,-0.97536,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231828.812,1645231829.846,1.0339999198913574,84.47483535703711,7874.008405508666,-0.010597586261902407,10,1.0158999919891358,4.199666023723496,1.0369999408721924,13440.51254502184,-2.2320733460020634e-07
1964,1645231831,normal,0d02a8,27.676666259765625,-96.8857329746462,160.82362013346219,216.28339703637673,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231830.919,1645231830.919,1.0729999542236328,84.47483535703711,7874.008405508666,-0.010592632977028301,10,1.0246999979019165,4.200786855034312,1.0369999408721924,13440.51254502184,2.6784702764013475e-06
1965,1645231832,normal,0d02a8,27.676666259765625,-96.8857329746462,160.82362013346219,216.28339703637673,-0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231830.919,1645231831.922,1.003000020980835,84.47483535703711,7874.008405508666,-0.01060152347203571,10,1.026799988746643,4.201912472139796,1.0369999408721924,13440.51254502184,-2.5296594737341675e-06
1966,1645231833,normal,0d02a8,27.674886412539724,-96.88721290001502,160.82362013346219,216.28339703637673,0.65024,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231832.521,1645231832.522,0.6000001430511475,84.47483535703711,7874.008405508666,-0.010652707355173041,10,0.9891000032424927,4.202987687686914,1.0369999408721924,13440.51254502184,-3.25136259764813e-05
1967,1645231834,normal,0d02a8,27.67372260659428,-96.88816363994891,160.82362013346219,216.28339703637673,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231833.562,1645231833.726,1.2039999961853027,84.47483535703711,7874.008405508666,-0.010575995029460682,10,0.9777000188827515,4.200180354740689,1.0369999408721924,13440.51254502184,1.2425125511672887e-05
1968,1645231835,normal,0d02a8,27.672093278270655,-96.88948411207934,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231834.922,1645231834.922,1.1959998607635498,84.47483535703711,7874.008405508666,-0.010577011104201482,10,0.9935999870300293,4.200900944392603,1.0369999408721924,13440.51254502184,1.1829900039805294e-05
1969,1645231836,normal,0d02a8,27.670806884765625,-96.89055244877653,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,True,True,2573,7924.8,8237.22,1645231835.963,1645231835.963,1.0410001277923584,84.47483535703711,7874.008405508666,-0.01059669718514888,10,1.0014000177383422,4.201664813721717,1.0369999408721924,13440.51254502184,2.9762160533436084e-07
1970,1645231837,normal,0d02a8,27.670074462890625,-96.89112249410374,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,True,True,2573,7924.8,8237.22,1645231836.499,1645231836.952,0.9889998435974121,84.47483535703711,7874.008405508666,-0.010603301595261893,10,1.0107999801635743,4.202787823379157,1.0369999408721924,13440.51254502184,-3.5712996148021733e-06
1971,1645231838,normal,0d02a8,27.668472290039062,-96.89246987396814,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231837.93,1645231837.93,0.9780001640319824,84.47483535703711,7874.008405508666,-0.010604698633683634,10,1.0104000091552734,4.203828339181594,1.0369999408721924,13440.51254502184,-4.389696943667715e-06
1972,1645231839,normal,0d02a8,27.667739868164062,-96.8930399192954,160.5197183298082,216.13537661158918,-0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231838.584,1645231838.585,0.6549999713897705,84.47483535703711,7874.008405508666,-0.010645721981379084,10,0.9773000001907348,4.204838166309064,1.0369999408721924,13440.51254502184,-2.842153289934682e-05
1973,1645231840,normal,0d02a8,27.666366577148438,-96.89418000994988,160.5197183298082,216.13537661158918,0.97536,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231839.732,1645231839.732,1.1470000743865967,84.47483535703711,7874.008405508666,-0.010583234429510056,10,0.9886000156402588,4.202923785862229,1.0369999408721924,13440.51254502184,8.184221631871223e-06
1974,1645231841,normal,0d02a8,27.665762173927437,-96.8946603628305,160.5197183298082,216.13537661158918,0.97536,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231840.268,1645231840.656,0.9239997863769531,84.47483535703711,7874.008405508666,-0.010611557070052065,10,0.9736999988555908,4.2038964184704115,1.0369999408721924,13440.51254502184,-8.40742896647143e-06
1975,1645231842,normal,0d02a8,27.66448974609375,-96.89573467902414,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231841.325,1645231841.626,0.9700000286102295,84.47483535703711,7874.008405508666,-0.010605714708424434,10,0.9703999996185303,4.204690052582931,1.0369999408721924,13440.51254502184,-4.984922415535309e-06
1976,1645231843,normal,0d02a8,27.66273627846928,-96.89719566932092,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231842.833,1645231842.833,1.2070000171661377,84.47483535703711,7874.008405508666,-0.010575614005217992,10,1.0310999870300293,4.205673559619399,1.0369999408721924,13440.51254502184,1.2648332846273094e-05
1977,1645231844,normal,0d02a8,27.66203799490201,-96.89777667705829,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231843.498,1645231843.999,1.1660001277923584,84.47483535703711,7874.008405508666,-0.01058082128606664,10,1.0273000001907349,4.206373315143195,1.0369999408721924,13440.51254502184,9.597862171405488e-06
1978,1645231845,normal,0d02a8,27.661339711334744,-96.89835768479566,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231844.037,1645231844.791,0.7919998168945312,84.47483535703711,7874.008405508666,-0.010628322015606958,10,0.986899995803833,4.2072733251975984,1.0369999408721924,13440.51254502184,-1.8228480733675997e-05
1979,1645231846,normal,0d02a8,27.659088134765625,-96.90013957473468,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231845.995,1645231845.995,1.2039999961853027,84.47483535703711,7874.008405508666,-0.010575995029460682,10,1.0031999826431275,4.207077623450791,1.0369999408721924,13440.51254502184,1.2425125511672887e-05
1980,1645231847,normal,0d02a8,27.657943725585938,-96.90112419848174,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231846.9,1645231846.9,0.9050002098083496,84.47483535703711,7874.008405508666,-0.010613970152933734,10,0.9948000192642212,4.207793358303072,1.0369999408721924,13440.51254502184,-9.821034028403437e-06
1981,1645231848,normal,0d02a8,27.656753540039062,-96.90205699992629,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231847.923,1645231847.923,1.0230000019073486,84.47483535703711,7874.008405508666,-0.010598983330605022,10,0.9993000030517578,4.208482801405504,1.0369999408721924,13440.51254502184,-1.0416224022668773e-06
1982,1645231849,normal,0d02a8,27.656753540039062,-96.90205699992629,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231847.923,1645231848.555,0.6319999694824219,84.47483535703711,7874.008405508666,-0.010648643147052463,10,0.997000002861023,4.209583951200125,1.0369999408721924,13440.51254502184,-3.0132777305414315e-05
1983,1645231850,normal,0d02a8,27.654543084613348,-96.9039036677434,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231849.886,1645231849.886,1.3309998512268066,84.47483535703711,7874.008405508666,-0.0105598651344039,10,1.015399980545044,4.20731507986772,1.0369999408721924,13440.51254502184,2.1874159141610067e-05
1984,1645231851,normal,0d02a8,27.653379278667902,-96.90485440767725,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231850.762,1645231850.762,0.876000165939331,84.47483535703711,7874.008405508666,-0.010617653367092493,10,1.0106000185012818,4.207023706366743,1.0369999408721924,13440.51254502184,-1.1978693103671346e-05
1985,1645231852,normal,0d02a8,27.652215472722457,-96.90580514761115,160.5197183298082,216.13537661158918,0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231851.867,1645231851.867,1.1050000190734863,84.47483535703711,7874.008405508666,-0.010588568738626852,10,1.0241000175476074,4.207531066748375,1.0369999408721924,13440.51254502184,5.0593366862694635e-06
1986,1645231853,normal,0d02a8,27.65151718915519,-96.90638615534857,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231852.461,1645231852.889,1.0219998359680176,84.47483535703711,7874.008405508666,-0.01059911035887317,10,1.0055999994277953,4.2086074687993795,1.0369999408721924,13440.51254502184,-1.1160366730010318e-06
1987,1645231854,normal,0d02a8,27.65151718915519,-96.90638615534857,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231852.461,1645231853.437,0.5480000972747803,84.47483535703711,7874.008405508666,-0.01065931173500518,10,0.9437999963760376,4.209704614266705,1.0369999408721924,13440.51254502184,-3.6382529457816706e-05
1988,1645231855,normal,0d02a8,27.649520874023438,-96.90801656471109,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231854.209,1645231854.896,1.4589998722076416,84.47483535703711,7874.008405508666,-0.01054360821107897,10,1.0105000019073487,4.205973243664921,1.0369999408721924,13440.51254502184,3.1397607042281396e-05
1989,1645231856,normal,0d02a8,27.64764404296875,-96.90957123378536,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231855.788,1645231855.898,1.002000093460083,84.47483535703711,7874.008405508666,-0.010601650470022983,10,0.9903000116348266,4.204065267928671,1.0369999408721924,13440.51254502184,-2.604056005667193e-06
1990,1645231857,normal,0d02a8,27.647186279296875,-96.9099339899027,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231856.061,1645231856.854,0.9560000896453857,84.47483535703711,7874.008405508666,-0.010607492801369741,10,0.9953999996185303,4.205126048588417,1.0369999408721924,13440.51254502184,-6.026544817802186e-06
1991,1645231858,normal,0d02a8,27.645884368379235,-96.91098139836237,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231857.259,1645231857.7,0.8459999561309814,84.47483535703711,7874.008405508666,-0.0106214636095194,10,0.9776999950408936,4.206052774014152,1.0369999408721924,13440.51254502184,-1.421076644967341e-05
1992,1645231859,normal,0d02a8,27.644851684570312,-96.9118514150943,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231858.211,1645231858.957,1.2569999694824219,84.47483535703711,7874.008405508666,-0.010569263651641271,10,1.0401999950408936,4.206339045526868,1.0369999408721924,13440.51254502184,1.636842552494132e-05
1993,1645231860,normal,0d02a8,27.64309123411017,-96.91330542931189,160.5197183298082,216.13537661158918,0.65024,XBCAF   ,False,False,False,2573,7924.8,8237.22,1645231859.718,1645231859.718,0.7609999179840088,84.47483535703711,7874.008405508666,-0.010632259225740263,10,0.9832000017166138,4.20670613171436,1.0369999408721924,13440.51254502184,-2.0534932872809955e-05
1994,1645231861,normal,0d02a8,27.64262571173199,-96.91367516150842,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231860.018,1645231860.377,0.6590001583099365,84.47483535703711,7874.008405508666,-0.010645213928868249,10,0.9615000009536743,4.206188051276932,1.0369999408721924,13440.51254502184,-2.8123911294012458e-05
1995,1645231862,normal,0d02a8,27.640869140625,-96.91511622015037,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231861.633,1645231861.916,1.5389997959136963,84.47483535703711,7874.008405508666,-0.010533447645356218,10,1.0048999786376953,4.204353388859891,1.0369999408721924,13440.51254502184,3.734975532815056e-05
1996,1645231863,normal,0d02a8,27.639724731445312,-96.91610084389737,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231862.575,1645231862.856,0.940000057220459,84.47483535703711,7874.008405508666,-0.010609524920570466,10,0.9967000007629394,4.201140896608386,1.0369999408721924,13440.51254502184,-7.216978022736243e-06
1997,1645231864,normal,0d02a8,27.6382032491393,-96.91731966458832,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231863.871,1645231863.871,1.0150001049041748,84.47483535703711,7874.008405508666,-0.010599999375064948,10,1.0434000015258789,4.201999250913563,1.0369999408721924,13440.51254502184,-1.6368301353333419e-06
1998,1645231865,normal,0d02a8,27.637039443193856,-96.91827040452222,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231864.907,1645231864.991,1.119999885559082,84.47483535703711,7874.008405508666,-0.010586663647694273,10,1.009500002861023,4.203078685257574,1.0369999408721924,13440.51254502184,6.175355620469366e-06
1999,1645231866,normal,0d02a8,27.63587563724841,-96.91927396334131,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231865.892,1645231865.892,0.9010000228881836,84.47483535703711,7874.008405508666,-0.010614478205444571,10,0.999399995803833,4.2041165088248516,1.0369999408721924,13440.51254502184,-1.0118655633737798e-05
2000,1645231867,normal,0d02a8,27.634552001953125,-96.92029845039798,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231866.935,1645231866.935,1.0429999828338623,84.47483535703711,7874.008405508666,-0.010596443189174335,10,1.0080999851226806,4.204776244870823,1.0369999408721924,13440.51254502184,4.464146692004127e-07
2001,1645231868,normal,0d02a8,27.63396699549788,-96.92080571101263,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231867.367,1645231867.802,0.8670001029968262,84.47483535703711,7874.008405508666,-0.010618796439820565,10,1.0101999998092652,4.205883731562284,1.0369999408721924,13440.51254502184,-1.2648315107471965e-05
2002,1645231869,normal,0d02a8,27.632803189552437,-96.92175645094653,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231868.404,1645231868.845,1.0429999828338623,84.47483535703711,7874.008405508666,-0.010596443189174335,10,0.9888000011444091,4.206324677652856,1.0369999408721924,13440.51254502184,4.464146692004127e-07
2003,1645231870,normal,0d02a8,27.63163938360699,-96.92270719088037,160.5197183298082,216.13537661158918,0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231869.492,1645231869.88,1.0350000858306885,84.47483535703711,7874.008405508666,-0.01059745923363426,10,1.016200017929077,4.207431464245883,1.0369999408721924,13440.51254502184,-1.487930638660519e-07
2004,1645231871,normal,0d02a8,27.63098765227754,-96.92323537973255,160.5197183298082,216.13537661158918,-0.97536,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231870.04,1645231870.808,0.9279999732971191,84.47483535703711,7874.008405508666,-0.01061104901754123,10,1.0430999994277954,4.208532675303176,1.0369999408721924,13440.51254502184,-8.109807361137068e-06
2005,1645231872,normal,0d02a8,27.62912556276483,-96.92476712740381,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231871.679,1645231871.772,0.9639999866485596,84.47483535703711,7874.008405508666,-0.010606476756909814,10,0.9856000185012818,4.209334173653362,1.0369999408721924,13440.51254502184,-5.431337084735721e-06
2006,1645231873,normal,0d02a8,27.627961756819385,-96.92577068622296,160.5197183298082,216.13537661158918,0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231872.661,1645231872.943,1.1710000038146973,84.47483535703711,7874.008405508666,-0.010580186265849405,10,1.0087000131607056,4.2102837479416175,1.0369999408721924,13440.51254502184,9.969862569871746e-06
2007,1645231874,normal,0d02a8,27.626907348632812,-96.92662077130012,160.5197183298082,216.13537661158918,-0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231873.536,1645231873.85,0.9069998264312744,84.47483535703711,7874.008405508666,-0.010613716187240064,10,0.9978999853134155,4.211149661650862,1.0369999408721924,13440.51254502184,-9.672258703338513e-06
2008,1645231875,normal,0d02a8,27.62633242849576,-96.92709115835333,160.5197183298082,216.13537661158918,-0.65024,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231874.029,1645231874.934,1.0840001106262207,84.47483535703711,7874.008405508666,-0.010591235878044811,10,0.9943000078201294,4.211841463451175,1.0369999408721924,13440.51254502184,3.496903082869147e-06
2009,1645231876,normal,0d02a8,27.62457275390625,-96.92853819649173,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231875.537,1645231875.537,0.6029999256134033,84.47483535703711,7874.008405508666,-0.010652326361211224,10,0.9644999980926514,4.212935846846698,1.0369999408721924,13440.51254502184,-3.2290436380682224e-05
2010,1645231877,normal,0d02a8,27.623259980799787,-96.9295736459585,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231876.654,1645231876.869,1.3320000171661377,84.47483535703711,7874.008405508666,-0.010559738106135754,10,0.9934000015258789,4.210218701239312,1.0369999408721924,13440.51254502184,2.194857341234422e-05
2011,1645231878,normal,0d02a8,27.62209617485434,-96.9305243858924,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231877.588,1645231877.588,0.7190001010894775,84.47483535703711,7874.008405508666,-0.010637593504576184,10,0.978600001335144,4.209917888150867,1.0369999408721924,13440.51254502184,-2.3659800079610587e-05
2012,1645231879,normal,0d02a8,27.621630652476163,-96.93094693697412,160.5197183298082,216.13537661158918,-0.32512,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231878.071,1645231878.849,1.2609999179840088,84.47483535703711,7874.008405508666,-0.010568755629411309,10,1.0003999948501587,4.208909870403929,1.0369999408721924,13440.51254502184,1.666602939147455e-05
2013,1645231880,normal,0d02a8,27.620466846530718,-96.93189767690802,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231879.001,1645231879.905,1.055999994277954,84.47483535703711,7874.008405508666,-0.0105947920942163,10,1.0024999856948853,4.2092415202036655,1.0369999408721924,13440.51254502184,1.413640539534264e-06
2014,1645231881,normal,0d02a8,27.61871337890625,-96.93330584831955,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231880.589,1645231880.914,1.0090000629425049,84.47483535703711,7874.008405508666,-0.010600761423550329,10,1.0105999946594237,4.210346438589665,1.0369999408721924,13440.51254502184,-2.0832448045337546e-06
2015,1645231882,normal,0d02a8,27.618026733398438,-96.93387589364681,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231881.183,1645231881.842,0.9279999732971191,84.47483535703711,7874.008405508666,-0.01061104901754123,10,1.0069999933242797,4.211408893120642,1.0369999408721924,13440.51254502184,-8.109807361137068e-06
2016,1645231883,normal,0d02a8,27.616277145127118,-96.93533090444708,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231882.616,1645231882.826,0.9839999675750732,84.47483535703711,7874.008405508666,-0.010603936615479127,10,0.9882999897003174,4.212206358967456,1.0369999408721924,13440.51254502184,-3.9433000132684315e-06
2017,1645231884,normal,0d02a8,27.615113339181672,-96.93628164438098,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231883.642,1645231883.821,0.9950001239776611,84.47483535703711,7874.008405508666,-0.010602539516495636,10,0.9971000194549561,4.213212562757991,1.0369999408721924,13440.51254502184,-3.124867206800632e-06
2018,1645231885,normal,0d02a8,27.614501953125,-96.93677794258548,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231884.123,1645231884.842,1.0209999084472656,84.47483535703711,7874.008405508666,-0.010599237356860441,10,0.9907999992370605,4.2142458896250234,1.0369999408721924,13440.51254502184,-1.1904332049340578e-06
2019,1645231886,normal,0d02a8,27.612739175052965,-96.93823594313403,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231885.62,1645231885.779,0.937000036239624,84.47483535703711,7874.008405508666,-0.010609905944813158,10,1.0242000102996827,4.2153257894496186,1.0369999408721924,13440.51254502184,-7.44018535733645e-06
2020,1645231887,normal,0d02a8,27.61157536910752,-96.93918668306787,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231886.643,1645231886.683,0.9040000438690186,84.47483535703711,7874.008405508666,-0.01061409718120188,10,0.9814000129699707,4.216163801967906,1.0369999408721924,13440.51254502184,-9.895448299137591e-06
2021,1645231888,normal,0d02a8,27.610411563162074,-96.94013742300177,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231887.586,1645231887.586,0.9029998779296875,84.47483535703711,7874.008405508666,-0.010614224209470027,10,0.9997999906539917,4.216835202351546,1.0369999408721924,13440.51254502184,-9.969862569871746e-06
2022,1645231889,normal,0d02a8,27.60924775721663,-96.94108816293567,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231888.641,1645231888.785,1.1990001201629639,84.47483535703711,7874.008405508666,-0.010576630049677916,10,0.9936000108718872,4.217500892460039,1.0369999408721924,13440.51254502184,1.205312511320663e-05
2023,1645231890,normal,0d02a8,27.607955932617188,-96.94211563974056,160.5197183298082,216.13537661158918,0.0,XBCAF   ,False,False,False,2573,7924.8,8244.84,1645231889.769,1645231889.769,0.9839999675750732,84.47483535703711,7874.008405508666,-0.010603936615479127,10,0.9864000082015991,4.218225539029589,1.0369999408721924,13440.51254502184,-3.9433000132684315e-06
