,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
2296011,1645915162,a716b5,45.322513903601696,-112.28851318359372,82.25475344235032,344.3991621933845,-2.9260800000000002,,False,False,False,,2392.6800000000003,2461.26,1645915161.98,1645915161.98
2296012,1645915163,a716b5,45.322513903601696,-112.28851318359372,82.25475344235032,344.3991621933845,-2.9260800000000002,,False,False,False,,2392.6800000000003,2461.26,1645915161.98,1645915161.98
2296013,1645915164,a716b5,45.323258739406775,-112.28884813262192,82.25475344235032,344.3991621933845,-2.60096,,False,False,False,,2392.6800000000003,2453.6400000000003,1645915163.059,1645915163.158
2296014,1645915165,a716b5,45.32423400878906,-112.28923252650671,82.25475344235032,344.3991621933845,-2.9260800000000002,,False,False,False,,2385.06,2461.26,1645915164.192,1645915164.192
2296015,1645915166,a716b5,45.32524108886719,-112.28962489536832,82.25475344235032,344.3991621933845,-5.20192,N556LF  ,False,False,False,,2377.44,2453.64,1645915165.802,1645915165.802
2296016,1645915167,a716b5,45.325927734375,-112.28988647460938,82.25475344235032,344.3991621933845,-4.8768,N556LF  ,False,False,False,,2369.82,2438.4,1645915166.889,1645915166.889
2296017,1645915168,a716b5,45.32665705276748,-112.29018792873472,82.25475344235032,344.3991621933845,-2.60096,N556LF  ,False,False,False,,2369.82,2438.4,1645915167.974,1645915167.974
2296018,1645915169,a716b5,45.3270263671875,-112.29034423828125,82.39459474138259,344.05460409907715,-2.60096,N556LF  ,False,False,False,,2369.82,2438.4,1645915168.177,1645915168.177
2296019,1645915170,a716b5,45.32817077636719,-112.29080200195312,82.53740562066254,343.71122596994053,-1.6256000000000002,N556LF  ,False,False,False,,2369.82,2430.78,1645915169.945,1645915169.945
2296020,1645915171,a716b5,45.32817077636719,-112.29080200195312,82.53740562066254,343.71122596994053,-1.6256000000000002,N556LF  ,False,False,False,,2369.82,2430.78,1645915169.945,1645915170.186
2296021,1645915172,a716b5,45.32881164550781,-112.29106358119421,82.39459474138259,344.05460409907715,-3.90144,N556LF  ,False,False,False,,2369.82,2430.78,1645915171.038,1645915171.038
2296022,1645915173,a716b5,45.3299560546875,-112.29152134486608,82.88936545178576,344.1522950180731,-4.8768,N556LF  ,False,False,False,,2354.58,2423.16,1645915172.203,1645915172.203
2296023,1645915174,a716b5,45.33100891113281,-112.29197910853796,82.88936545178576,344.1522950180731,-3.5763200000000004,N556LF  ,False,False,False,,2354.58,2423.16,1645915173.773,1645915173.773
2296024,1645915175,a716b5,45.33174133300781,-112.29224068777901,83.0313253476831,343.81079374297303,-3.5763200000000004,N556LF  ,False,False,False,,2346.96,2423.16,1645915174.814,1645915174.814
2296025,1645915176,a716b5,45.33174133300781,-112.29224068777901,83.0313253476831,343.81079374297303,-3.5763200000000004,N556LF  ,False,False,False,,2346.96,2423.16,1645915174.814,1645915174.814
2296026,1645915177,a716b5,45.33302307128906,-112.29276384626118,83.52549285490088,343.9091836511478,-4.22656,N556LF  ,False,False,False,,2339.34,2400.3,1645915176.992,1645915176.993
2296027,1645915178,a716b5,45.33340712725106,-112.29293451076597,83.52549285490088,343.9091836511478,-4.22656,N556LF  ,False,False,False,,2339.34,2400.3,1645915177.215,1645915177.215
2296028,1645915179,a716b5,45.334058858580505,-112.29320246998856,84.019903770319,344.00641590227,-4.22656,N556LF  ,False,False,False,,2331.7200000000003,2407.92,1645915178.221,1645915178.221
2296029,1645915180,a716b5,45.33476257324219,-112.29348318917411,84.019903770319,344.00641590227,-4.22656,N556LF  ,False,False,False,,2331.7200000000003,2392.6800000000003,1645915179.225,1645915179.225
2296030,1645915181,a716b5,45.3358743958554,-112.2939393578506,84.019903770319,344.00641590227,-3.90144,N556LF  ,False,False,False,,2324.1,2385.06,1645915180.811,1645915180.812
2296031,1645915182,a716b5,45.33659362792969,-112.29420253208707,84.3750894740764,344.43848967467153,-4.22656,N556LF  ,False,False,False,,2324.1,2385.06,1645915181.916,1645915181.917
2296032,1645915183,a716b5,45.337038201800844,-112.29440828649007,84.3750894740764,344.43848967467153,-4.22656,N556LF  ,False,False,False,,2316.48,2385.06,1645915182.24,1645915182.24
2296033,1645915184,a716b5,45.33843476893538,-112.2949442049352,84.019903770319,344.00641590227,-3.90144,N556LF  ,False,False,False,,2308.86,2385.06,1645915183.985,1645915183.985
2296034,1645915185,a716b5,45.33843476893538,-112.2949442049352,84.019903770319,344.00641590227,-3.90144,N556LF  ,False,False,False,,2308.86,2385.06,1645915183.985,1645915183.985
2296035,1645915186,a716b5,45.339202880859375,-112.29524884905135,83.87961698518038,344.34421804115004,-3.2512000000000003,N556LF  ,False,False,False,,2308.86,2377.44,1645915185.075,1645915185.075
2296036,1645915187,a716b5,45.34002685546875,-112.2955758231027,83.87961698518038,344.34421804115004,-3.5763200000000004,N556LF  ,False,False,False,,2301.2400000000002,2377.44,1645915186.249,1645915186.249
2296037,1645915188,a716b5,45.34038996292373,-112.29574808260287,84.019903770319,344.00641590227,-3.2512000000000003,N556LF  ,False,False,False,,2301.2400000000002,2369.82,1645915187.259,1645915187.259
2296038,1645915189,a716b5,45.34038996292373,-112.29574808260287,84.019903770319,344.00641590227,-3.2512000000000003,N556LF  ,False,False,False,,2301.2400000000002,2369.82,1645915187.259,1645915187.259
2296039,1645915190,a716b5,45.342205500198624,-112.29648497046492,84.019903770319,344.00641590227,-3.5763200000000004,N556LF  ,False,False,False,,2293.62,2369.82,1645915189.26,1645915189.26
