,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
90517,1645372165,a9e6e5,35.1832037456965,-81.27840042114258,52.636948756788556,338.1985905136482,-0.97536,,False,False,False,,579.12,,1645372164.816,1645372164.816
90518,1645372166,a9e6e5,35.18367004394531,-81.27864915497446,53.30642812113031,337.8905516562483,-1.30048,,False,False,False,,571.5,678.1800000000001,1645372165.839,1645372165.839
90519,1645372167,a9e6e5,35.18408823821504,-81.27885818481445,53.78339182737065,338.09682191816086,-2.27584,,False,False,False,,579.12,678.1800000000001,1645372166.742,1645372166.742
90520,1645372168,a9e6e5,35.18408823821504,-81.27885818481445,53.78339182737065,338.09682191816086,-2.27584,,False,False,False,,579.12,678.1800000000001,1645372166.742,1645372166.742
90521,1645372169,a9e6e5,35.18408823821504,-81.27885818481445,54.739355742260905,338.4985656759521,-1.95072,,False,False,False,,579.12,685.8,1645372166.742,1645372168.371
90522,1645372170,a9e6e5,35.18408823821504,-81.27885818481445,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,579.12,678.1800000000001,1645372166.742,1645372169.294
90523,1645372171,a9e6e5,35.1859130859375,-81.27971415617026,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372170.733,1645372170.733
90524,1645372172,a9e6e5,35.186370849609375,-81.27993836694833,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372171.845,1645372171.845
90525,1645372173,a9e6e5,35.1866020590572,-81.28005981445312,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372172.418,1645372172.418
90526,1645372174,a9e6e5,35.1866020590572,-81.28005981445312,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372172.418,1645372172.418
90527,1645372175,a9e6e5,35.1866020590572,-81.28005981445312,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372172.418,1645372172.418
90528,1645372176,a9e6e5,35.1866020590572,-81.28005981445312,55.218320694094416,338.69421638217125,-1.6256000000000002,,False,False,False,,563.88,678.1800000000001,1645372172.418,1645372172.418
90529,1645372177,a9e6e5,35.18879001423464,-81.28091812133789,58.09573976955116,343.00917670801385,-1.6256000000000002,,False,False,False,,548.64,662.94,1645372176.756,1645372176.756
90530,1645372178,a9e6e5,35.18879001423464,-81.28091812133789,58.09573976955116,343.00917670801385,-1.6256000000000002,,False,False,False,,548.64,662.94,1645372176.756,1645372176.756
90531,1645372179,a9e6e5,35.189849853515625,-81.2812836316167,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,556.26,655.3199999999999,1645372178.644,1645372178.644
90532,1645372180,a9e6e5,35.19012451171875,-81.28139573700571,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,556.26,655.3199999999999,1645372179.384,1645372179.384
90533,1645372181,a9e6e5,35.19081115722656,-81.28161994778378,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,548.64,655.3199999999999,1645372180.844,1645372180.844
90534,1645372182,a9e6e5,35.19081115722656,-81.28161994778378,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,548.64,655.3199999999999,1645372180.844,1645372180.844
90535,1645372183,a9e6e5,35.19081115722656,-81.28161994778378,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,548.64,655.3199999999999,1645372180.844,1645372180.844
90536,1645372184,a9e6e5,35.19081115722656,-81.28161994778378,57.94749829352056,343.495638618245,-0.32512,,False,False,False,,548.64,655.3199999999999,1645372180.844,1645372180.844
